time,file,replicate,Nsurv,unit_ai,M_number,Mixture_abcSorted,formulation,spiroxamine,prothioconazole,tebuconazole,trifloxystrobin,bixafen,fluopyram,Psurv
30,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
48,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
54,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
72,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
78,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
96,38,r_f38_2,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
0,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
3,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
6,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
24,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
30,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
48,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
54,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
72,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
78,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
96,38,r_f38_3,7,μg/L,M-687212-01-1,trifloxystrobin,10.36,0,0,0,10,0,0,1
0,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
3,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
6,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
24,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
30,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
48,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
54,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
72,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
78,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
96,38,r_f38_1,7,μg/L,M-687212-01-1,trifloxystrobin,0,0,0,0,0,0,0,1
